Administrador,Usuario,botón correcto,tiempo de interacción,mini juego,número de interacción,color presionado,dificultad,fecha,Juego,auto push,tiempo de lección,tiempo de sesión
LEONARDO,LEONARDO,1.0,17.9339,8,11.0,1,0,25/01/2024 02:17:24 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.792205,8,1.0,1,0,25/01/2024 02:17:32 p. m.,0,0.0,109.0794,0.0
LEONARDO,LEONARDO,1.0,1.792205,0,1.0,1,1,25/01/2024 02:18:54 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.133749,0,2.0,3,1,25/01/2024 02:18:58 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.516809,0,3.0,4,1,25/01/2024 02:19:01 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.183185,0,4.0,1,1,25/01/2024 02:19:03 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,1.73269,0,5.0,0,1,25/01/2024 02:19:05 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,2.744542,0,1.0,0,1,25/01/2024 02:19:06 p. m.,0,0.0,13.29239,0.0
LEONARDO,LEONARDO,0.0,2.744542,2,1.0,0,1,25/01/2024 02:20:10 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.76146,2,2.0,0,1,25/01/2024 02:20:12 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.616945,2,3.0,4,1,25/01/2024 02:20:17 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,1.300781,2,4.0,3,1,25/01/2024 02:20:21 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.583444,2,5.0,3,1,25/01/2024 02:20:24 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,4.583444,2,6.0,3,1,25/01/2024 02:20:24 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.283833,2,7.0,1,1,25/01/2024 02:20:30 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,0.967174,2,8.0,3,1,25/01/2024 02:20:42 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,3.933395,2,9.0,3,1,25/01/2024 02:20:45 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.817503,2,10.0,3,1,25/01/2024 02:20:48 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.367672,2,1.0,1,1,25/01/2024 02:20:50 p. m.,0,0.0,42.44688,0.0
LEONARDO,LEONARDO,1.0,4.367672,3,1.0,1,1,25/01/2024 02:21:47 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.017103,3,2.0,0,1,25/01/2024 02:21:54 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.017125,3,3.0,3,1,25/01/2024 02:22:01 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.63356,3,4.0,4,1,25/01/2024 02:22:09 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.383471,3,5.0,3,1,25/01/2024 02:22:17 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.066997,3,1.0,1,1,25/01/2024 02:22:20 p. m.,0,0.0,38.58697,0.0
LEONARDO,LEONARDO,1.0,6.066997,8,1.0,1,1,25/01/2024 02:23:25 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,5.099827,8,2.0,3,1,25/01/2024 02:23:42 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.083561,8,3.0,3,1,25/01/2024 02:23:56 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,5.883976,8,4.0,4,1,25/01/2024 02:24:14 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,5.000564,8,5.0,4,1,25/01/2024 02:24:41 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,3.716402,8,6.0,4,1,25/01/2024 02:25:50 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.866907,8,7.0,4,1,25/01/2024 02:26:04 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,0.7333131,8,8.0,1,1,25/01/2024 02:26:17 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.550377,8,9.0,1,1,25/01/2024 02:26:20 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,5.500082,8,10.0,0,1,25/01/2024 02:26:51 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,0.5835016,8,11.0,0,1,25/01/2024 02:27:00 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.267491,8,1.0,1,1,25/01/2024 02:27:08 p. m.,0,0.0,233.028,0.0
LEONARDO,LEONARDO,1.0,3.267491,0,1.0,1,2,25/01/2024 02:28:27 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,4.834274,0,2.0,3,2,25/01/2024 02:28:32 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.717795,0,3.0,4,2,25/01/2024 02:28:36 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.049435,0,4.0,1,2,25/01/2024 02:28:41 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.317956,0,5.0,0,2,25/01/2024 02:28:45 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,3.317956,0,6.0,0,2,25/01/2024 02:28:45 p. m.,0,0.0,20.73453,0.0
LEONARDO,LEONARDO,0.0,3.317956,0,6.0,0,2,25/01/2024 02:28:45 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,7.971063,2,1.0,1,2,25/01/2024 02:29:25 p. m.,0,0.0,5.115658,1189.113
LEONARDO,LEONARDO,0.0,7.971063,5,1.0,1,2,25/01/2024 02:29:25 p. m.,0,0.0,0.0,1189.113
LEONARDO,LEONARDO,0.0,7.971063,5,1.0,1,2,25/01/2024 02:29:25 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,7.971063,2,1.0,1,2,25/01/2024 02:31:07 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,0.0,10.33799,2,2.0,1,2,25/01/2024 02:31:10 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.084849,2,1.0,0,2,25/01/2024 02:31:14 p. m.,0,0.0,11.65606,47.91396
LEONARDO,LEONARDO,1.0,6.084849,5,1.0,0,2,25/01/2024 02:31:14 p. m.,0,0.0,0.0,47.91396
LEONARDO,LEONARDO,1.0,6.084849,5,1.0,0,2,25/01/2024 02:31:14 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.084849,2,1.0,0,1,25/01/2024 02:38:42 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.251574,2,2.0,3,1,25/01/2024 02:38:50 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,5.068227,2,3.0,1,1,25/01/2024 02:39:14 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.666729,2,4.0,0,1,25/01/2024 02:39:21 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.031195,2,5.0,3,1,25/01/2024 02:39:29 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,6.251582,2,1.0,4,1,25/01/2024 02:39:31 p. m.,0,0.0,55.34885,117.2174
LEONARDO,LEONARDO,1.0,6.251582,3,1.0,4,1,25/01/2024 02:40:00 p. m.,0,0.0,0.0,117.2174
LEONARDO,LEONARDO,1.0,6.251582,3,1.0,4,1,25/01/2024 02:40:54 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.250466,3,2.0,0,1,25/01/2024 02:41:02 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.333805,3,3.0,0,1,25/01/2024 02:41:09 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,2.183235,3,4.0,0,1,25/01/2024 02:41:15 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,3.73448,3,5.0,4,1,25/01/2024 02:41:24 p. m.,0,0.0,0.0,0.0
LEONARDO,LEONARDO,1.0,7.224277,3,1.0,0,1,25/01/2024 02:41:27 p. m.,0,0.0,40.90776,88.26512
LEONARDO,LEONARDO,1.0,7.224277,1,1.0,0,1,25/01/2024 02:41:50 p. m.,0,0.0,0.0,88.26512
IKER BENJAMIN,IKER BENJAMIN,1.0,7.224277,1,1.0,0,0,26/01/2024 03:09:35 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,1.549632,1,2.0,0,0,26/01/2024 03:09:39 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,3.999977,1,3.0,1,0,26/01/2024 03:09:42 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,4.584376,1,4.0,4,0,26/01/2024 03:09:52 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,9.249636,1,5.0,3,0,26/01/2024 03:10:08 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,9.05202,1,1.0,0,0,26/01/2024 03:10:08 p. m.,0,0.0,40.14241,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,9.05202,0,1.0,0,0,26/01/2024 03:10:55 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,2.583539,0,2.0,1,0,26/01/2024 03:10:58 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,3.633621,0,3.0,1,0,26/01/2024 03:10:59 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,2.133594,0,4.0,4,0,26/01/2024 03:11:02 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,2.350333,0,5.0,0,0,26/01/2024 03:11:05 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,10.41724,0,6.0,0,0,26/01/2024 03:11:13 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,8.336003,0,1.0,4,0,26/01/2024 03:11:13 p. m.,0,0.0,26.9698,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,8.336003,2,1.0,4,0,26/01/2024 03:12:26 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,23.03713,2,2.0,4,0,26/01/2024 03:12:41 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,31.22051,2,3.0,4,0,26/01/2024 03:12:49 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,34.93739,2,4.0,4,0,26/01/2024 03:12:53 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,8.300622,2,5.0,1,0,26/01/2024 03:13:03 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,3.76694,2,6.0,1,0,26/01/2024 03:13:09 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,8.300881,2,7.0,1,0,26/01/2024 03:13:13 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,25.65174,2,8.0,1,0,26/01/2024 03:13:31 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,14.96753,2,9.0,4,0,26/01/2024 03:13:49 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,17.01808,2,10.0,4,0,26/01/2024 03:13:51 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,7.667146,2,1.0,0,0,26/01/2024 03:13:53 p. m.,0,0.0,95.30732,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,7.667146,3,1.0,0,0,26/01/2024 03:14:58 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,2.900429,3,2.0,4,0,26/01/2024 03:15:07 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,0.3835117,3,3.0,1,0,26/01/2024 03:15:14 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,6.334465,3,4.0,4,0,26/01/2024 03:15:26 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,16.41761,3,1.0,1,0,26/01/2024 03:15:31 p. m.,0,0.0,41.40306,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,16.41761,8,1.0,1,0,26/01/2024 03:16:48 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,16.45275,8,2.0,1,0,26/01/2024 03:16:48 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,21.66895,8,3.0,1,0,26/01/2024 03:18:06 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,1.066227,8,4.0,0,0,26/01/2024 03:18:19 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,7.550242,8,5.0,0,0,26/01/2024 03:19:15 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,21.93436,8,6.0,4,0,26/01/2024 03:19:49 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,22.00056,8,7.0,4,0,26/01/2024 03:19:49 p. m.,0,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,42.65738,8,1.0,0,0,26/01/2024 03:20:01 p. m.,0,1.0,83.93386,544.1464
IKER BENJAMIN,IKER BENJAMIN,1.0,42.65738,7,1.0,0,0,26/01/2024 03:20:01 p. m.,0,1.0,0.0,544.1464
IKER BENJAMIN,IKER BENJAMIN,1.0,42.65738,7,1.0,0,0,26/01/2024 03:20:01 p. m.,0,1.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,42.65738,12,1.0,0,0,26/01/2024 03:22:18 p. m.,1,1.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,6.400866,12,2.0,1,0,26/01/2024 03:22:35 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,8.349962,12,3.0,4,0,26/01/2024 03:22:43 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,4.366689,12,4.0,4,0,26/01/2024 03:22:46 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,12.48395,12,5.0,3,0,26/01/2024 03:22:59 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,5.900505,12,6.0,3,0,26/01/2024 03:23:00 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,0.0,12,1.0,0,0,26/01/2024 03:23:08 p. m.,1,0.0,92.74403,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,0.0,12,1.0,0,1,26/01/2024 03:23:46 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,0.6171625,12,2.0,0,1,26/01/2024 03:23:46 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,15.16795,12,3.0,0,1,26/01/2024 03:24:01 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,16.73412,12,4.0,0,1,26/01/2024 03:24:02 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,21.14432,12,5.0,0,1,26/01/2024 03:24:07 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,19.46717,12,6.0,1,1,26/01/2024 03:24:26 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,11.01722,12,7.0,1,1,26/01/2024 03:24:29 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,14.11757,12,8.0,4,1,26/01/2024 03:24:43 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,16.51753,12,9.0,4,1,26/01/2024 03:24:45 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,20.45166,12,10.0,4,1,26/01/2024 03:24:49 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,0.0,25.00145,12,11.0,4,1,26/01/2024 03:24:54 p. m.,1,0.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,40.18615,12,12.0,4,1,26/01/2024 03:25:19 p. m.,1,1.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,39.95218,12,13.0,3,1,26/01/2024 03:26:08 p. m.,1,1.0,0.0,0.0
IKER BENJAMIN,IKER BENJAMIN,1.0,2.807408,12,1.0,0,1,26/01/2024 03:26:18 p. m.,1,0.0,152.9178,350.8079
IKER BENJAMIN,IKER BENJAMIN,1.0,2.807408,12,1.0,0,2,26/01/2024 03:41:50 p. m.,1,0.0,3.420547,350.8079
IKER BENJAMIN,IKER BENJAMIN,1.0,2.807408,1,1.0,0,2,26/01/2024 03:41:50 p. m.,1,0.0,0.0,350.8079
KYTZIA,KYTZIA,1.0,2.807408,1,1.0,0,0,26/01/2024 05:20:04 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.616766,1,2.0,1,0,26/01/2024 05:20:11 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.016741,1,3.0,4,0,26/01/2024 05:20:20 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.799685,1,4.0,3,0,26/01/2024 05:20:28 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.783914,1,1.0,1,0,26/01/2024 05:20:28 p. m.,0,0.0,27.29224,0.0
KYTZIA,KYTZIA,1.0,1.783914,0,1.0,1,0,26/01/2024 05:21:09 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.983499,0,2.0,3,0,26/01/2024 05:21:11 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.183372,0,3.0,4,0,26/01/2024 05:21:14 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.64851,0,4.0,1,0,26/01/2024 05:21:17 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.896473,0,1.0,0,0,26/01/2024 05:21:18 p. m.,0,0.0,10.5836,0.0
KYTZIA,KYTZIA,1.0,1.896473,2,1.0,0,0,26/01/2024 05:22:24 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.884085,2,2.0,4,0,26/01/2024 05:22:28 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,0.6999412,2,3.0,3,0,26/01/2024 05:22:32 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.41766,2,4.0,3,0,26/01/2024 05:22:33 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,0.5000599,2,5.0,1,0,26/01/2024 05:22:36 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,1.300043,2,1.0,0,0,26/01/2024 05:22:38 p. m.,0,0.0,16.11367,0.0
KYTZIA,KYTZIA,0.0,1.300043,3,1.0,0,0,26/01/2024 05:23:37 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.317529,3,2.0,1,0,26/01/2024 05:23:37 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,0.9834234,3,3.0,0,0,26/01/2024 05:23:44 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.550167,3,4.0,3,0,26/01/2024 05:23:52 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.166744,3,5.0,4,0,26/01/2024 05:24:00 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.200196,3,1.0,1,0,26/01/2024 05:24:05 p. m.,0,0.0,30.13683,0.0
KYTZIA,KYTZIA,1.0,2.200196,8,1.0,1,0,26/01/2024 05:25:09 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.516714,8,2.0,0,0,26/01/2024 05:25:23 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,4.566753,8,3.0,4,0,26/01/2024 05:25:39 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.133505,8,4.0,1,0,26/01/2024 05:25:54 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.047528,8,1.0,1,0,26/01/2024 05:26:02 p. m.,0,0.0,58.97041,0.0
KYTZIA,KYTZIA,1.0,2.047528,0,1.0,1,1,26/01/2024 05:27:27 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.700175,0,2.0,3,1,26/01/2024 05:27:29 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.867105,0,3.0,4,1,26/01/2024 05:27:31 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.547852,0,4.0,1,1,26/01/2024 05:27:33 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.032231,0,5.0,0,1,26/01/2024 05:27:35 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.343741,0,1.0,0,1,26/01/2024 05:27:36 p. m.,0,0.0,10.71474,0.0
KYTZIA,KYTZIA,1.0,1.343741,2,1.0,0,1,26/01/2024 05:28:39 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.55007,2,2.0,4,1,26/01/2024 05:28:44 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.100219,2,3.0,3,1,26/01/2024 05:28:50 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.634063,2,4.0,1,1,26/01/2024 05:28:54 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.88347,2,5.0,3,1,26/01/2024 05:28:58 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.93411,2,1.0,1,1,26/01/2024 05:29:00 p. m.,0,0.0,23.04479,0.0
KYTZIA,KYTZIA,1.0,3.93411,3,1.0,1,1,26/01/2024 05:29:59 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.133369,3,2.0,0,1,26/01/2024 05:30:04 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,5.450541,3,3.0,3,1,26/01/2024 05:30:15 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.783405,3,4.0,4,1,26/01/2024 05:30:21 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.43371,3,5.0,3,1,26/01/2024 05:30:50 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.483918,3,1.0,1,1,26/01/2024 05:30:54 p. m.,0,0.0,38.85531,0.0
KYTZIA,KYTZIA,1.0,1.483918,8,1.0,1,1,26/01/2024 05:31:54 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.750018,8,2.0,3,1,26/01/2024 05:32:09 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,1.582994,8,3.0,4,1,26/01/2024 05:32:22 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.300029,8,4.0,4,1,26/01/2024 05:32:23 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.417292,8,5.0,1,1,26/01/2024 05:32:36 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.450073,8,6.0,0,1,26/01/2024 05:32:50 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.886963,8,1.0,1,1,26/01/2024 05:32:58 p. m.,0,0.0,69.77786,0.0
KYTZIA,KYTZIA,1.0,1.886963,0,1.0,1,2,26/01/2024 05:34:23 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.866535,0,2.0,3,2,26/01/2024 05:34:26 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.582838,0,3.0,4,2,26/01/2024 05:34:28 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.149345,0,4.0,1,2,26/01/2024 05:34:29 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.13342,0,5.0,0,2,26/01/2024 05:34:31 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,2.916891,0,1.0,0,2,26/01/2024 05:34:31 p. m.,0,0.0,10.02046,0.0
KYTZIA,KYTZIA,1.0,2.916891,2,1.0,0,2,26/01/2024 05:35:48 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,0.3172924,2,2.0,4,2,26/01/2024 05:35:51 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,2.300365,2,3.0,4,2,26/01/2024 05:35:53 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.116807,2,4.0,4,2,26/01/2024 05:35:54 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,3.583539,2,5.0,3,2,26/01/2024 05:36:06 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,3.583539,2,6.0,3,2,26/01/2024 05:36:06 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.750049,2,7.0,1,2,26/01/2024 05:36:16 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.916891,2,8.0,3,2,26/01/2024 05:36:21 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,1.916891,2,9.0,3,2,26/01/2024 05:36:21 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.516911,2,1.0,1,2,26/01/2024 05:36:23 p. m.,0,0.0,46.84364,0.0
KYTZIA,KYTZIA,1.0,1.516911,3,1.0,1,2,26/01/2024 05:37:21 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.300073,3,2.0,0,2,26/01/2024 05:37:27 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.533339,3,3.0,3,2,26/01/2024 05:37:32 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,0.2995724,3,4.0,0,2,26/01/2024 05:37:37 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.466442,3,5.0,4,2,26/01/2024 05:37:38 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,0.0,0.18287,3,6.0,1,2,26/01/2024 05:37:43 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,1.399549,3,7.0,3,2,26/01/2024 05:37:44 p. m.,0,0.0,0.0,0.0
KYTZIA,KYTZIA,1.0,4.01687,3,1.0,1,2,26/01/2024 05:37:47 p. m.,0,0.0,28.37407,0.0
KYTZIA,KYTZIA,1.0,4.01687,8,1.0,1,2,26/01/2024 05:38:52 p. m.,0,0.0,0.0,0.0
